variant,member,is_seed,num_variables,objective_cost,social_value,profit,emissions_value,pv_revenue,crop_revenue,yearly_biomass,total_panels,mean_tracking_deg,max_tracking_deg
SingleAxisNOSeed,74,0,103,-205049.247696158,205049.247696158,-366726.669691365,571775.917387523,189639.343558979,231524.089363548,670.612056452195,352,5.21133789125205,59.1348195217157
SingleAxisNOSeed,75,0,103,-200592.009035055,200592.009035055,-368261.310209784,568853.319244839,188521.806978993,231106.985425115,669.403910333683,352,-0.352736640749957,58.0813371279571
SingleAxisNOSeed,76,0,103,-84303.9367001274,84303.9367001274,-396794.602851209,481098.539551337,159492.021853443,231603.477909239,670.842006242868,352,-1.97672764152406,57.8732882303673
SingleAxisNOSeed,77,0,103,-142586.643458662,142586.643458662,-381081.617956673,523668.261415335,175605.407805473,231203.076851745,669.682240201634,352,-1.0404859047768,59.0310054397589
SingleAxisNOSeed,78,0,103,-185517.726288203,185517.726288203,-372034.369820161,557552.096108364,184842.61657171,231013.116222022,669.132017160506,352,-1.71157214396112,59.3454956260743
SingleAxisNOSeed,79,0,103,-146679.614937304,146679.614937304,-380580.869043472,527260.483980775,175966.695999515,231342.537570905,670.08618969962,352,-1.02255311356558,58.2490181636236
SingleAxisNOSeed,80,0,103,-105663.991410887,105663.991410887,-391237.240212014,496901.231622901,165619.993994105,231032.868407772,669.189229582515,352,-0.160109761365586,54.8785828728633
SingleAxisNOSeed,81,0,103,-125334.094932664,125334.094932664,-386402.797610402,511736.892543066,170652.01342623,230835.291577261,668.616946132525,352,1.17765433914331,58.8212873231316
SingleAxisNOSeed,82,0,103,-144944.997605608,144944.997605608,-382426.850040018,527371.847645626,174190.38466247,231272.867911404,669.88439076907,352,-2.88743865004881,56.6270184990742
SingleAxisNOSeed,83,0,103,-151284.450892749,151284.450892749,-380860.760135701,532145.21102845,176028.899999578,231000.442478613,669.095307524141,352,0.120301817439879,58.830427722724
SingleAxisNOSeed,84,0,103,-166898.323745779,166898.323745779,-375051.306407494,541949.630153273,181488.440576142,231350.355630255,670.108834794015,352,1.72745903605852,58.5423820794392
SingleAxisNOSeed,85,0,103,-143606.692495963,143606.692495963,-381690.329863538,525297.022359501,174884.539883676,231315.232866678,670.007101325261,352,0.310090663731258,56.3068159915469
SingleAxisNOSeed,86,0,103,-163691.200528469,163691.200528469,-376582.481129958,540273.681658427,180123.587705086,231184.033778848,669.62708173276,352,-4.58810897251139,58.2731993720908
SingleAxisNOSeed,87,0,103,-115941.126074757,115941.126074757,-388484.336124869,504425.462199626,168061.174726814,231344.591762209,670.092139687193,352,-3.63543366068093,50.4432781409109
SingleAxisNOSeed,88,0,103,-131337.209385364,131337.209385364,-385998.769936231,517335.979321595,170533.745147583,231357.587530078,670.12978207093,352,0.852568305236786,58.6114062402059
SingleAxisNOSeed,89,0,103,-112585.28895294,112585.28895294,-389405.014458555,501990.303411496,167551.087898697,230934.00025664,668.902856901681,352,3.12250731138674,57.027353024971
SingleAxisNOSeed,90,0,103,-100440.990214904,100440.990214904,-392113.878172275,492554.868387178,164739.553784885,231036.670656733,669.200242838204,352,1.95426956116216,58.0258443010177
SingleAxisNOSeed,91,0,103,-185745.722508497,185745.722508497,-371637.710071089,557383.432579585,185164.321756158,231088.070786646,669.349123876534,352,-3.3121103183184,59.5862716350977
SingleAxisNOSeed,92,0,103,-150644.063188611,150644.063188611,-378427.417675409,529071.48086402,178211.581905026,231251.103033457,669.821348562106,352,4.08247491527235,58.3310051000868
SingleAxisNOSeed,93,0,103,-175532.077182219,175532.077182219,-373684.735897548,549216.813079766,182702.18803486,231503.178681484,670.55148843295,352,-0.363946079150435,59.8591510751975
SingleAxisNOSeed,94,0,103,-143523.680583134,143523.680583134,-380843.358453334,524367.039036468,176017.127193234,231029.616967324,669.179811749703,352,0.585692734826694,59.9974981235709
SingleAxisNOSeed,95,0,103,-214271.96522646,214271.96522646,-365139.116616929,579411.081843388,191349.828676203,231401.15732076,670.255982446056,352,-2.33796332634092,59.433497058537
SingleAxisNOSeed,96,0,103,-147735.695814001,147735.695814001,-379835.710136288,527571.405950289,176952.17296743,231102.219510173,669.390105808941,352,-1.33529929832183,59.1636244054687
SingleAxisNOSeed,97,0,103,-163649.326054546,163649.326054546,-376392.477669006,540041.803723552,180416.274875152,231081.350069734,669.32965724651,352,-0.126773002870571,58.8254852642966
SingleAxisNOSeed,98,0,103,-139368.479119488,139368.479119488,-381298.82465222,520667.303771708,175451.886965542,231139.39099613,669.497773424469,352,-0.579411106304676,59.9345604384716
SingleAxisNOSeed,99,0,103,-129181.922181652,129181.922181652,-384797.917100958,513979.83928261,172082.794125893,231009.391387041,669.121228135255,352,-0.287054472962432,58.4383945088518
SingleAxisNOSeed,100,0,103,-163654.191792039,163654.191792039,-377158.462952991,540812.654745031,179516.201303501,231215.438357399,669.718045437928,352,1.80856159568059,59.0984690185077
SingleAxisPerturbedSeed,1,1,103,-411583.333465024,411583.333465024,-315692.670177973,727276.003642997,241091.544640996,231105.887794923,669.40073103583,352,1.77756065932817,51.4692869867387
SingleAxisPerturbedSeed,2,0,103,-405882.018067212,405882.018067212,-317117.866782856,722999.884850069,239694.543769476,231077.69206156,669.319061785837,352,2.29307396927443,54.1676985417767
SingleAxisPerturbedSeed,3,0,103,-407361.257491802,407361.257491802,-316674.144171689,724035.401663492,240110.720653093,231105.23778911,669.398848286884,352,1.29234199879876,50.8586774290822
SingleAxisPerturbedSeed,4,0,103,-406080.272175147,406080.272175147,-317128.791201659,723209.063376806,239670.671197598,231090.640214635,669.356566252801,352,1.59445104688482,57.3946979159118
SingleAxisPerturbedSeed,5,0,103,-407927.063162228,407927.063162228,-316649.128046052,724576.191208279,240177.24589401,231063.72867383,669.278616680594,352,1.84439341978296,60
SingleAxisPerturbedSeed,6,0,103,-407900.897160873,407900.897160873,-316574.116877236,724475.014038109,240191.608162825,231124.377573831,669.454286882614,352,2.20174401179429,60
SingleAxisPerturbedSeed,7,0,103,-408410.861705797,408410.861705797,-316405.684039835,724816.545745633,240341.032825578,231143.385748479,669.509344268327,352,1.47143527665015,57.856556754252
SingleAxisPerturbedSeed,8,0,103,-412857.956328988,412857.956328988,-315548.583947277,728406.540276265,241300.471631085,231041.04703553,669.212919067244,352,0.758653679556382,58.4989737969908
SingleAxisPerturbedSeed,9,0,103,-409330.613790486,409330.613790486,-316298.153073262,725628.766863749,240429.285321277,231162.664219353,669.565184570015,352,1.06951066218446,54.5156910708397
SingleAxisPerturbedSeed,10,0,103,-404093.214856853,404093.214856853,-317504.135815575,721597.350672427,239340.914198962,231045.052599355,669.224521226663,352,1.4257715647153,56.7414442132491
SingleAxisPerturbedSeed,11,0,103,-410344.254754115,410344.254754115,-316095.279465475,726439.53421959,240676.523568675,231118.299579742,669.436681906276,352,1.04311641151133,56.6421969881114
SingleAxisPerturbedSeed,12,0,103,-405134.080106385,405134.080106385,-317184.809308419,722318.889414805,239587.949333134,231117.343972339,669.433913978983,352,1.66022685952704,57.5177643238598
SingleAxisPerturbedSeed,13,0,103,-410490.3687511,410490.3687511,-316024.761991145,726515.130742245,240746.782567088,231118.558055659,669.437430584597,352,1.20300460735852,58.4678995080262
SingleAxisPerturbedSeed,14,0,103,-409822.732250208,409822.732250208,-316099.762147107,725922.494397315,240668.984061288,231121.356405496,669.445536035498,352,1.06604853796823,60
SingleAxisPerturbedSeed,15,0,103,-406335.96587417,406335.96587417,-317110.95600225,723446.92187642,239733.051663081,231046.094948561,669.227540402536,352,2.09644923257693,59.2608607157342
SingleAxisPerturbedSeed,16,0,103,-409123.323910432,409123.323910432,-316324.319821352,725447.643731784,240422.692572369,231143.090220171,669.508488267352,352,1.29551589037413,53.1789800421155
SingleAxisPerturbedSeed,17,0,103,-409084.348707091,409084.348707091,-316405.377812987,725489.726520078,240389.212369654,231095.512431252,669.370678681506,352,1.33878978751153,54.4789368146789
SingleAxisPerturbedSeed,18,0,103,-406555.505561312,406555.505561312,-316939.055036171,723494.560597483,239843.132400305,231107.915177416,669.406603371389,352,1.44241105398457,56.9695557243348
SingleAxisPerturbedSeed,19,0,103,-408218.7855291,408218.7855291,-316577.701318018,724796.486847118,240184.779062564,231127.62223331,669.463685074273,352,1.71126504552631,60
SingleAxisPerturbedSeed,20,0,103,-407550.780187453,407550.780187453,-316711.928754284,724262.708941738,240109.183846474,231068.990013133,669.293856207416,352,1.8947855552013,58.0466125548795
SingleAxisPerturbedSeed,21,0,103,-407397.879616993,407397.879616993,-316805.759868426,724203.639485419,240017.528832722,231066.813912743,669.287553108842,352,1.69207564956749,58.0939075628108
SingleAxisPerturbedSeed,22,0,103,-407983.679734974,407983.679734974,-316644.386808476,724628.066543451,240153.606242264,231092.109563151,669.360822236845,352,2.32657482654732,56.1396840843546
SingleAxisPerturbedSeed,23,0,103,-405702.084184853,405702.084184853,-317145.778368593,722847.862553445,239620.909177469,231123.41506783,669.451498973457,352,1.20120731466593,53.8954325676436
SingleAxisPerturbedSeed,24,0,103,-406579.602772362,406579.602772362,-316991.95891197,723571.561684332,239825.234116367,231072.909585555,669.305209291795,352,1.87603303282421,52.4396036210564
SingleAxisPerturbedSeed,25,0,103,-412216.005067559,412216.005067559,-315611.576472654,727827.581540213,241196.779290735,231081.746850503,669.330806526349,352,0.698324065749747,56.7483075967886
SingleAxisPerturbedSeed,26,0,103,-406239.88836636,406239.88836636,-317070.144525289,723310.032891649,239708.417442761,231111.540645842,669.41710458033,352,1.4354288282906,60
SingleAxisPerturbedSeed,27,0,103,-407032.035580858,407032.035580858,-316710.685079604,723742.720660462,240048.114937875,231131.302596413,669.474345286244,352,2.64038629823274,60
SingleAxisPerturbedSeed,28,0,103,-409742.996885786,409742.996885786,-316224.163106305,725967.159992091,240513.349392716,231152.590114871,669.536004816229,352,2.09911249371519,59.2668796434617
SingleAxisPerturbedSeed,29,0,103,-405663.16359107,405663.16359107,-317194.689454445,722857.853045515,239630.470550461,231064.942608986,669.282132857046,352,1.58061749869204,58.6804427085718
SingleAxisPerturbedSeed,30,0,103,-409382.587951509,409382.587951509,-316148.425551475,725531.013502985,240604.180071641,231137.496990776,669.49228741725,352,1.48372267147927,56.1131729700894
SingleAxisPerturbedSeed,31,0,103,-404739.582308264,404739.582308264,-317366.406499342,722105.988807606,239495.657389975,231028.038724575,669.175240352323,352,2.71465301916793,60
SingleAxisPerturbedSeed,32,0,103,-406224.874043231,406224.874043231,-316959.458908482,723184.332951713,239846.488014794,231084.155690616,669.337783758074,352,1.98613684911279,58.2360778612998
SingleAxisPerturbedSeed,33,0,103,-406175.087206318,406175.087206318,-317058.402290539,723233.489496857,239741.618015948,231090.082307405,669.354950268408,352,1.53512004110039,57.1967754153507
SingleAxisPerturbedSeed,34,0,103,-407054.937641707,407054.937641707,-316823.157651163,723878.095292871,239947.859493786,231119.085468943,669.43895824294,352,1.38800373080251,60
SingleAxisPerturbedSeed,35,0,103,-409426.850716954,409426.850716954,-316132.391634175,725559.242351129,240611.064833066,231146.646146651,669.518788047285,352,1.36232778510713,60
SingleAxisPerturbedSeed,36,0,103,-406524.530974466,406524.530974466,-317067.239963655,723591.770938121,239740.926880547,231081.93576969,669.331353732837,352,1.19292712528504,60
SingleAxisPerturbedSeed,37,0,103,-408599.117645399,408599.117645399,-316481.151370235,725080.269015634,240310.759396698,231098.191846959,669.3784396384,352,1.92184294090068,56.5859845163312
SingleAxisPerturbedSeed,38,0,103,-408099.852472194,408099.852472194,-316524.988139314,724624.840611508,240233.439710382,231131.674764196,669.475423274299,352,2.05463561339014,54.8103535352842
SingleAxisPerturbedSeed,39,0,103,-406552.834596251,406552.834596251,-317047.221717202,723600.056313453,239734.769586634,231108.111310056,669.407171471725,352,1.76399299086568,55.1361422446972
SingleAxisPerturbedSeed,40,0,103,-405299.073117246,405299.073117246,-317193.121511003,722492.19462825,239560.762205517,231136.218897372,669.488585405731,352,2.10981095715914,54.1383027560122
SingleAxisPerturbedSeed,41,0,103,-411399.240619738,411399.240619738,-315683.929428715,727083.170048453,241078.245714886,231127.92747029,669.464569196525,352,1.61554205129601,58.4623535293234
SingleAxisPerturbedSeed,42,0,103,-408911.862929046,408911.862929046,-316380.029313551,725291.892242597,240400.079203331,231109.99409701,669.412624984725,352,1.88822729770957,56.4303013167203
SingleAxisPerturbedSeed,43,0,103,-404013.940018332,404013.940018332,-317517.737930895,721531.677949227,239307.300322336,231065.064360662,669.282485512106,352,1.34571661409907,60
SingleAxisPerturbedSeed,44,0,103,-408769.11886615,408769.11886615,-316504.65909001,725273.77795616,240334.019108336,231051.424415546,669.242977261933,352,1.71366669727691,55.9467198651889
SingleAxisPerturbedSeed,45,0,103,-407754.753233468,407754.753233468,-316648.603832251,724403.357065719,240094.507613611,231146.99116803,669.519787405481,352,1.58638674094437,59.0501604328902
SingleAxisPerturbedSeed,46,0,103,-404495.870619062,404495.870619062,-317510.893795942,722006.764415005,239358.686556326,231020.522261623,669.153468835194,352,2.15747861448938,58.8170000607708
SingleAxisPerturbedSeed,47,0,103,-405589.337041202,405589.337041202,-317171.726241832,722761.063283034,239561.689612555,231156.686759505,669.547870792204,352,1.58409672813181,56.7342911656397
SingleAxisPerturbedSeed,48,0,103,-406404.10643526,406404.10643526,-317028.181640088,723432.288075348,239811.034165296,231050.886808508,669.241420077269,352,2.840761886284,58.7754273902349
SingleAxisPerturbedSeed,49,0,103,-404188.361298409,404188.361298409,-317501.57967425,721689.940972659,239269.075915089,231119.447024553,669.440005492716,352,2.67014491409231,60
SingleAxisPerturbedSeed,50,0,103,-406329.541863452,406329.541863452,-316980.482258465,723310.024121917,239861.134646933,231048.485708494,669.234465264823,352,1.83522101676824,52.2522374593269
SingleAxisPerturbedSeed,51,0,103,-408482.173922119,408482.173922119,-316527.35891162,725009.532833738,240236.129787642,231126.61391463,669.460764468194,352,1.98555702996132,55.3314635905354
SingleAxisPerturbedSeed,52,0,103,-405746.909028468,405746.909028468,-317173.909889739,722920.818918206,239583.994813819,231132.197910334,669.476938572808,352,1.73864309621176,59.7766985917414
SingleAxisPerturbedSeed,53,0,103,-407995.607077685,407995.607077685,-316506.051720105,724501.65879779,240236.116750918,231147.934142868,669.522518742412,352,1.87539711540526,59.6937387613045
SingleAxisPerturbedSeed,54,0,103,-408818.662499392,408818.662499392,-316326.260249718,725144.92274911,240447.059598395,231116.782765779,669.432288438046,352,2.35657155200111,57.5633305959982
SingleAxisPerturbedSeed,55,0,103,-408435.176027214,408435.176027214,-316440.791005102,724875.967032316,240320.505469863,231128.806138927,669.467114269839,352,1.4667571391442,57.9083922155757
SingleAxisPerturbedSeed,56,0,103,-406671.785504577,406671.785504577,-316766.685085666,723438.470590243,240012.524957176,231110.892571049,669.415227424604,352,1.8903460190611,54.8172494815149
SingleAxisPerturbedSeed,57,0,103,-412596.577627221,412596.577627221,-315449.227371672,728045.804998894,241292.895886308,231147.979355912,669.522649702487,352,1.65291814235849,56.0956146411599
SingleAxisPerturbedSeed,58,0,103,-406754.310287338,406754.310287338,-316865.413312019,723619.723599357,239874.889306878,231149.799994995,669.527923203499,352,2.14395374304616,57.2247270606518
SingleAxisPerturbedSeed,59,0,103,-406286.101783563,406286.101783563,-317042.130591718,723328.232375281,239761.991355186,231085.980666987,669.343069822089,352,1.77116856734512,60
SingleAxisPerturbedSeed,60,0,103,-402859.921752024,402859.921752024,-317795.900428031,720655.822180055,238945.596140848,231148.606045013,669.52446491432,352,1.75362496260898,54.336388651775
SingleAxisPerturbedSeed,61,0,103,-408206.064757862,408206.064757862,-316539.533132017,724745.597889879,240237.492799205,231113.07668267,669.421553727796,352,1.8165299756936,60
SingleAxisPerturbedSeed,62,0,103,-402500.838801577,402500.838801577,-317993.453170411,720494.291971989,238787.340494451,231109.30894903,669.41064044611,352,1.46631940558722,54.077140756326
SingleAxisPerturbedSeed,63,0,103,-407612.828152363,407612.828152363,-316655.481727424,724268.309879787,240086.391168041,231148.229718427,669.523374880249,352,2.06034227866123,58.7998313633188
SingleAxisPerturbedSeed,64,0,103,-403282.910014807,403282.910014807,-317817.656310446,721100.566325252,238982.809270377,231089.637033069,669.353660526426,352,2.06287361641037,60
SingleAxisPerturbedSeed,65,0,103,-410776.79585281,410776.79585281,-316005.006137793,726781.801990604,240822.181288918,231062.91518718,669.276260407617,352,1.2711957588606,58.4732273812253
SingleAxisPerturbedSeed,66,0,103,-406533.972096346,406533.972096346,-316868.443045362,723402.415141708,239859.04729062,231162.61227791,669.56503412106,352,1.2583556105681,52.9614892129568
SingleAxisPerturbedSeed,67,0,103,-403543.990903243,403543.990903243,-317667.835299287,721211.82620253,239153.004346976,231069.262967629,669.294646823097,352,1.91203717388551,60
SingleAxisPerturbedSeed,68,0,103,-405242.051589185,405242.051589185,-317345.772751302,722587.824340487,239459.329798057,231085.000064533,669.340229496358,352,1.76633649151446,60
SingleAxisPerturbedSeed,69,0,103,-408637.740380988,408637.740380988,-316456.806405635,725094.546786623,240378.327513871,231054.968694386,669.253243304347,352,1.77494152932182,57.3850018079118
SingleAxisPerturbedSeed,70,0,103,-408295.694643377,408295.694643377,-316519.242208348,724814.936851724,240274.906558008,231095.953847537,669.371957248603,352,1.77976735470985,55.6085605947229
SingleAxisPerturbedSeed,71,0,103,-405611.487839258,405611.487839258,-317154.554743264,722766.042582522,239609.799777666,231125.748092962,669.458256606263,352,2.27889006221977,51.6823463143548
SingleAxisPerturbedSeed,72,0,103,-409934.258306158,409934.258306158,-316029.576763367,725963.835069526,240666.900768388,231193.625082137,669.654863047612,352,1.99271179988515,54.6308340844294
SingleAxisPerturbedSeed,73,0,103,-406521.794266229,406521.794266229,-317012.45102167,723534.245287899,239830.146982125,231047.504610097,669.231623502588,352,1.73598008771807,60
SingleAxisPerturbedSeed,74,0,103,-406681.323375834,406681.323375834,-316885.685905597,723567.009281431,239893.754133512,231110.662574782,669.414561237903,352,2.60178049881205,58.3854471287905
SingleAxisPerturbedSeed,75,0,103,-408069.482367072,408069.482367072,-316565.390246634,724634.872613706,240240.336934425,231084.375432832,669.338420243807,352,1.72723135420649,58.1997232817693
SingleAxisPerturbedSeed,76,0,103,-408641.515062948,408641.515062948,-316471.469658135,725112.984721083,240288.568164035,231130.064791722,669.470759971423,352,1.37651663115994,55.5974492957192
SingleAxisPerturbedSeed,77,0,103,-408023.419461163,408023.419461163,-316606.771326812,724630.190787976,240128.917745141,231154.413541939,669.541286392668,352,1.90380842652992,60
SingleAxisPerturbedSeed,78,0,103,-403843.241655424,403843.241655424,-317677.585201943,721520.826857367,239177.045813533,231035.471598416,669.196769752678,352,1.51454590910172,54.3526454993933
SingleAxisPerturbedSeed,79,0,103,-408156.684486724,408156.684486724,-316629.854940162,724786.539426886,240231.650226772,231028.597446958,669.176858697815,352,1.79381223654126,59.4933058018904
SingleAxisPerturbedSeed,80,0,103,-411221.547367125,411221.547367125,-315799.1273914,727020.674758525,240966.346056802,231124.629165689,669.455015621184,352,1.78793473351532,53.594335496721
SingleAxisPerturbedSeed,81,0,103,-407850.537880403,407850.537880403,-316620.980446901,724471.518327303,240149.556453033,231119.565713958,669.440349277878,352,1.21490091577324,50.708898558961
SingleAxisPerturbedSeed,82,0,103,-405173.88717602,405173.88717602,-317384.914970357,722558.802146377,239496.25074245,231008.936901086,669.119911711717,352,2.35536302943384,60
SingleAxisPerturbedSeed,83,0,103,-408687.946042291,408687.946042291,-316462.914159041,725150.860201332,240350.537742531,231076.65071232,669.316045506378,352,2.09272514424781,56.2501283041443
SingleAxisPerturbedSeed,84,0,103,-403794.282257224,403794.282257224,-317684.674827868,721478.957085093,239138.467426679,231066.960359345,669.287977293024,352,1.74574014750349,57.9081735802909
SingleAxisPerturbedSeed,85,0,103,-410333.947329804,410333.947329804,-315950.127095567,726284.074425371,240776.076234551,231163.899283774,669.568761947616,352,2.13359989955247,60
SingleAxisPerturbedSeed,86,0,103,-410092.390358267,410092.390358267,-316021.162027338,726113.552385605,240659.869208144,231209.07137841,669.699603413666,352,1.10248648864067,57.1691227527332
SingleAxisPerturbedSeed,87,0,103,-411096.680709459,411096.680709459,-315763.541037686,726860.221747144,240999.354344087,231127.207232119,669.462483018788,352,1.4794957373197,58.0002928945498
SingleAxisPerturbedSeed,88,0,103,-405526.235827554,405526.235827554,-317167.130912137,722693.366739691,239595.537986727,231127.433715028,669.463139029009,352,2.0464444897894,60
SingleAxisPerturbedSeed,89,0,103,-405253.147291401,405253.147291401,-317349.964752533,722603.112043934,239499.989772791,231040.148088568,669.21031525754,352,1.65924511875597,53.7810714344066
SingleAxisPerturbedSeed,90,0,103,-406178.432274269,406178.432274269,-317057.163550467,723235.595824736,239619.200238213,231213.738825211,669.713122724362,352,1.27465292668841,60
SingleAxisPerturbedSeed,91,0,103,-410558.892466075,410558.892466075,-315922.629397346,726481.521863421,240836.5835495,231130.889667045,669.473149231816,352,1.91070193545596,60
SingleAxisPerturbedSeed,92,0,103,-403103.918921384,403103.918921384,-317791.592370198,720895.511291582,239030.451763427,231068.058480267,669.291158012283,352,1.45121641999286,54.887973631376
SingleAxisPerturbedSeed,93,0,103,-408833.217504352,408833.217504352,-316412.085111197,725245.30261555,240367.007593222,231111.009909473,669.415567296632,352,1.92655395751401,60
SingleAxisPerturbedSeed,94,0,103,-413763.341084973,413763.341084973,-315222.916505529,728986.257590503,241539.833019775,231127.353088587,669.462905493642,352,1.39911125741789,58.4309377082304
SingleAxisPerturbedSeed,95,0,103,-406595.135113401,406595.135113401,-317014.759327376,723609.894440777,239841.999488014,231033.343798502,669.190606556961,352,1.35090013430959,53.2004660400262
SingleAxisPerturbedSeed,96,0,103,-409403.631513532,409403.631513532,-316180.311831548,725583.94334508,240596.386237255,231113.404545089,669.422503384879,352,2.05478814792704,60
SingleAxisPerturbedSeed,97,0,103,-412337.487702846,412337.487702846,-315607.901453369,727945.389156215,241173.607769003,231108.59339152,669.408567825958,352,1.36778278047323,59.4404894461617
SingleAxisPerturbedSeed,98,0,103,-401726.111478204,401726.111478204,-318225.382893628,719951.494371832,238623.153284433,231041.566435831,669.214423515896,352,1.92741820930129,57.1492067766313
SingleAxisPerturbedSeed,99,0,103,-409357.819723304,409357.819723304,-316298.869084716,725656.68880802,240493.082874323,231098.150654853,669.378320325014,352,1.24094382490231,60
SingleAxisPerturbedSeed,100,0,103,-410509.82154552,410509.82154552,-316085.853709589,726595.675255109,240696.562958169,231107.685946133,669.405939400473,352,1.62265918858407,55.43092663423
SingleAxisRandomSmoothed,1,1,103,-411583.333465024,411583.333465024,-315692.670177973,727276.003642997,241091.544640996,231105.887794923,669.40073103583,352,1.77756065932817,51.4692869867387
SingleAxisRandomSmoothed,2,0,103,-154201.574248129,154201.574248129,-379621.320915789,533822.895163918,177061.247918083,231207.53378002,669.695149743118,352,1.15871249668262,46.9677706695656
SingleAxisRandomSmoothed,3,0,103,-150753.94040547,150753.94040547,-380973.024558502,531726.964963973,175692.647802893,231224.430252497,669.7440905604,352,-1.64060151961965,29.5948986221349
SingleAxisRandomSmoothed,4,0,103,-186462.741641651,186462.741641651,-370513.967358065,556976.708999715,186174.437801667,231201.69745416,669.678244761445,352,-0.784136185585015,47.4618450081355
SingleAxisRandomSmoothed,5,0,103,-197542.579661531,197542.579661531,-369025.448341831,566568.028003362,187779.182349872,231085.471922188,669.341596237216,352,-1.76275272293702,35.0268123443081
SingleAxisRandomSmoothed,6,0,103,-218604.431797778,218604.431797778,-362872.896655521,581477.328453298,193734.563320589,231282.642637782,669.912703370905,352,0.748051394971764,43.7319515659659
SingleAxisRandomSmoothed,7,0,103,-217232.61107518,217232.61107518,-363536.669509378,580769.280584558,193431.894538465,230921.538566049,668.866761478623,352,0.466114975187947,34.5956163049001
SingleAxisRandomSmoothed,8,0,103,-245913.116337355,245913.116337355,-356930.775287123,602843.891624478,199912.307556762,231047.019770007,669.230219157966,352,-1.72210090176561,42.8364469257396
SingleAxisRandomSmoothed,9,0,103,-102796.628975103,102796.628975103,-390842.765272389,493639.394247493,166104.619419122,230942.717922381,668.928107715824,352,3.72156870194708,48.322386046788
SingleAxisRandomSmoothed,10,0,103,-180410.862613809,180410.862613809,-373814.508349526,554225.370963335,182975.442818588,231100.151445778,669.384115637807,352,-0.364662556077829,51.9354447513241
SingleAxisRandomSmoothed,11,0,103,-178949.215078265,178949.215078265,-373573.73103005,552522.946108315,183267.605476898,231048.766106944,669.235277442,352,-2.53088042761635,47.039755095075
SingleAxisRandomSmoothed,12,0,103,-142819.839085259,142819.839085259,-380330.744937222,523150.584022481,176299.735045234,231259.622631436,669.846025670811,352,1.09156746215225,47.7038404099273
SingleAxisRandomSmoothed,13,0,103,-186501.022092886,186501.022092886,-370075.153309042,556576.175401927,186556.232255527,231258.717049324,669.843402642321,352,1.93537181958379,53.3715239810223
SingleAxisRandomSmoothed,14,0,103,-180887.118444748,180887.118444748,-371652.228915285,552539.347360033,185304.041735208,230933.831963399,668.90236943847,352,-0.590956396327113,50.7135903620082
SingleAxisRandomSmoothed,15,0,103,-102976.479935524,102976.479935524,-392825.348117536,495801.82805306,163795.118043887,231269.636452469,669.875030812929,352,1.58107787986889,52.0684778400808
SingleAxisRandomSmoothed,16,0,103,-194570.672115001,194570.672115001,-368726.498830558,563297.170945559,188212.368832364,230951.23495097,668.952777382262,352,1.01702099735463,40.0358529231814
SingleAxisRandomSmoothed,17,0,103,-205812.431006729,205812.431006729,-366390.548852492,572202.979859221,190514.125354421,230985.428406978,669.05181910148,352,2.37742162932676,50.8873019456466
SingleAxisRandomSmoothed,18,0,103,-155689.228754643,155689.228754643,-378643.788938724,534333.017693367,178184.413474691,231061.900200477,669.273320487534,352,-0.530840692653735,52.1713972176691
SingleAxisRandomSmoothed,19,0,103,-203397.745342935,203397.745342935,-366798.521450812,570196.266793747,190036.364249157,231055.216913923,669.25396227495,352,-1.12316674994735,41.7334593104833
SingleAxisRandomSmoothed,20,0,103,-172336.313553426,172336.313553426,-373128.538332695,545464.851886121,183771.573065463,230989.991215734,669.065035326932,352,1.75603642097261,47.2685257584824
SingleAxisRandomSmoothed,21,0,103,-188578.717190823,188578.717190823,-370770.602127825,559349.319318648,185932.90987478,231186.590611286,669.634487625876,352,1.71590511533229,42.5264201612336
SingleAxisRandomSmoothed,22,0,103,-128773.21758414,128773.21758414,-383866.76221822,512639.97980236,172796.922873009,231226.417522663,669.749846710166,352,1.40031035467532,50.7828812851279
SingleAxisRandomSmoothed,23,0,103,-186494.949460444,186494.949460444,-369948.434966244,556443.384426687,186661.203518311,231280.464129337,669.906393297374,352,4.25303035844925,51.9360190856135
SingleAxisRandomSmoothed,24,0,103,-106652.095796216,106652.095796216,-389742.995478423,496395.091274639,167016.774613247,231130.332522222,669.471535455744,352,0.206945738702373,45.0666966840142
SingleAxisRandomSmoothed,25,0,103,-203269.390815327,203269.390815327,-367478.187478828,570747.578294155,189312.730597109,231099.184537955,669.381314978725,352,-2.5153511229104,37.2260785398598
SingleAxisRandomSmoothed,26,0,103,-113697.206055282,113697.206055282,-388258.599966692,501955.806021974,168456.34872501,231175.153922189,669.60136113085,352,1.32462382967768,48.8619497003591
SingleAxisRandomSmoothed,27,0,103,-117215.035747799,117215.035747799,-387251.803170952,504466.83891875,169774.437245351,230863.862197589,668.699701246712,352,3.40758998902065,52.9589423424089
SingleAxisRandomSmoothed,28,0,103,-198539.319763634,198539.319763634,-368269.569267592,566808.889031226,188606.900116265,231013.633230035,669.133514679871,352,-0.140010808431545,37.540242156657
SingleAxisRandomSmoothed,29,0,103,-236781.76587259,236781.76587259,-358765.002525422,595546.768398013,197977.014852454,231148.085236016,669.522956385365,352,-2.82288103704127,39.4851553296015
SingleAxisRandomSmoothed,30,0,103,-193075.817919297,193075.817919297,-369151.253156745,562227.071076042,187605.914124218,231132.935332928,669.479074525414,352,-1.57685726741065,44.4654863512097
