start_date_utc,total_co2_marginal_intensity_lbs_per_mwh,coal_marginal_proportion,hydro_marginal_proportion,natural_gas_marginal_proportion,other_marginal_proportion,solar_marginal_proportion,storage_marginal_proportion,wind_marginal_proportion
2025-06-21T16:40:00+00:00,650.87,0.11,0,0.44,0,0.11,0,0.33
2025-06-21T16:45:00+00:00,245.29,0.11,0,0,0,0.22,0,0.67
2025-06-21T16:50:00+00:00,182.51,0,0.1,0.2,0,0.2,0,0.5
2025-06-21T16:55:00+00:00,304.18,0,0,0.33,0,0.11,0,0.56
2025-06-21T17:00:00+00:00,366.61,0.09,0,0.18,0,0.27,0.09,0.36
2025-06-21T17:05:00+00:00,182.51,0,0,0.2,0,0.2,0,0.6
2025-06-21T17:10:00+00:00,101.39,0,0,0.11,0,0.22,0.11,0.56
2025-06-21T17:15:00+00:00,315.37,0.14,0,0,0,0.29,0,0.57
2025-06-21T17:20:00+00:00,195.55,0,0.07,0.21,0,0.14,0,0.57
2025-06-21T17:25:00+00:00,260.01,0.08,0,0.08,0,0.17,0,0.67
2025-06-21T17:30:00+00:00,448.08,0.11,0,0.22,0,0.22,0,0.44
2025-06-21T17:35:00+00:00,240.01,0.08,0,0.08,0,0.23,0,0.62
2025-06-21T17:40:00+00:00,193.29,0,0.08,0.08,0.08,0.15,0,0.62
2025-06-21T17:45:00+00:00,240.01,0.08,0,0.08,0,0.15,0.08,0.62
2025-06-21T17:50:00+00:00,418.41,0.07,0,0.29,0,0.14,0,0.5
2025-06-21T17:55:00+00:00,70.2,0,0,0.08,0,0.31,0,0.62
2025-06-21T18:00:00+00:00,114.07,0,0.13,0.13,0,0.25,0,0.5
2025-06-21T18:05:00+00:00,1103.8,0.5,0,0,0,0.5,0,0
2025-06-21T18:10:00+00:00,403.27,0.1,0,0.2,0,0.2,0,0.5
2025-06-21T18:15:00+00:00,182.51,0,0,0.2,0,0.2,0.1,0.5
2025-06-21T18:20:00+00:00,416.02,0.13,0,0.13,0,0.27,0,0.47
2025-06-21T18:25:00+00:00,304.18,0,0,0.33,0,0.27,0,0.4
2025-06-21T18:30:00+00:00,331.84,0,0,0.36,0,0.18,0,0.45
2025-06-21T18:35:00+00:00,273.76,0,0,0.3,0,0.2,0,0.5
2025-06-21T18:40:00+00:00,304.18,0,0.08,0.33,0,0.25,0,0.33
2025-06-21T18:45:00+00:00,304.18,0,0,0.33,0,0.25,0.08,0.33
2025-06-21T18:50:00+00:00,366.61,0.09,0,0.18,0,0.18,0,0.55
2025-06-21T18:55:00+00:00,114.07,0,0,0.13,0,0.25,0,0.63
2025-06-21T19:00:00+00:00,260.73,0,0,0.29,0,0.14,0,0.57
2025-06-21T19:05:00+00:00,403.27,0.1,0,0.2,0,0.2,0,0.5
2025-06-21T19:10:00+00:00,665.97,0.25,0,0.13,0,0.13,0,0.5
2025-06-21T19:15:00+00:00,548.78,0.07,0,0.43,0,0.21,0,0.29
2025-06-21T19:20:00+00:00,304.18,0,0,0.33,0,0.11,0,0.56
2025-06-21T19:25:00+00:00,494.53,0.1,0,0.3,0,0.1,0,0.5
2025-06-21T19:30:00+00:00,491.37,0,0,0.54,0,0.15,0,0.31
2025-06-21T19:35:00+00:00,273.76,0,0,0.3,0,0.3,0,0.4
2025-06-21T19:40:00+00:00,365.02,0,0,0.4,0,0.2,0,0.4
2025-06-21T19:45:00+00:00,390.02,0.13,0,0.13,0,0.13,0.13,0.5
2025-06-21T19:50:00+00:00,0,0,0,0,0,0,0,1
2025-06-21T19:55:00+00:00,445.74,0.14,0,0.14,0,0.29,0,0.43
2025-06-21T20:00:00+00:00,365.02,0,0,0.4,0,0,0,0.6
2025-06-21T20:05:00+00:00,672.12,0.17,0,0.33,0,0.17,0,0.33
2025-06-21T20:10:00+00:00,405.58,0,0,0.44,0,0.11,0.11,0.33
2025-06-21T20:15:00+00:00,456.27,0,0,0.5,0,0.5,0,0
2025-06-21T20:20:00+00:00,0,0,0,0,0,0,0,1
2025-06-21T20:25:00+00:00,0,0,1,0,0,0,0,0
2025-06-21T20:30:00+00:00,304.18,0,0.33,0.33,0,0.33,0,0
2025-06-21T20:35:00+00:00,651.82,0,0,0.71,0,0.14,0,0.14
2025-06-21T20:40:00+00:00,912.55,0,0,1,0,0,0,0
2025-06-21T20:45:00+00:00,365.02,0,0,0.4,0,0,0,0.6
2025-06-21T20:50:00+00:00,456.27,0,0,0.5,0,0.5,0,0
2025-06-21T20:55:00+00:00,0,0,0,0,0,0,0,1
2025-06-21T21:00:00+00:00,304.18,0,0,0.33,0,0.17,0,0.5
2025-06-21T21:05:00+00:00,1103.8,0.5,0,0,0,0.5,0,0
2025-06-21T21:10:00+00:00,521.46,0,0,0.57,0,0.14,0,0.29
2025-06-21T21:15:00+00:00,912.55,0,0,1,0,0,0,0
2025-06-21T21:20:00+00:00,2207.6,1,0,0,0,0,0,0
2025-06-21T21:25:00+00:00,912.55,0,0,1,0,0,0,0
2025-06-21T21:30:00+00:00,684.41,0,0,0.75,0,0,0.25,0
2025-06-21T21:35:00+00:00,0,0,0,0,0,0,1,0
2025-06-21T21:40:00+00:00,456.27,0,0,0.5,0,0.5,0,0
2025-06-21T21:45:00+00:00,456.27,0,0,0.5,0,0.5,0,0
2025-06-21T21:50:00+00:00,2207.6,1,0,0,0,0,0,0
2025-06-21T21:55:00+00:00,828.66,0.11,0,0.44,0.11,0.11,0,0.22
2025-06-21T22:00:00+00:00,656.3,0,0,0.5,0.13,0,0,0.38
2025-06-21T22:05:00+00:00,365.02,0,0,0.4,0,0,0,0.6
2025-06-21T22:10:00+00:00,732.23,0.13,0,0.5,0,0,0,0.38
2025-06-21T22:15:00+00:00,608.37,0,0,0.67,0,0.17,0.17,0
2025-06-21T22:20:00+00:00,684.41,0,0,0.75,0,0,0,0.25
2025-06-21T22:25:00+00:00,2207.6,1,0,0,0,0,0,0
2025-06-21T22:30:00+00:00,456.27,0,0,0.5,0,0.5,0,0
2025-06-21T22:35:00+00:00,912.55,0,0,1,0,0,0,0
2025-06-21T22:40:00+00:00,912.55,0,0,1,0,0,0,0
2025-06-21T22:45:00+00:00,0,0,1,0,0,0,0,0
2025-06-21T22:50:00+00:00,0,0,0.5,0,0,0.5,0,0
2025-06-21T22:55:00+00:00,608.37,0,0.33,0.67,0,0,0,0
2025-06-21T23:00:00+00:00,2207.6,1,0,0,0,0,0,0
2025-06-21T23:05:00+00:00,0,0,0,0,0,0,1,0
2025-06-21T23:10:00+00:00,0,0,1,0,0,0,0,0
2025-06-21T23:15:00+00:00,685.05,0,0,0.4,0.2,0,0,0.4
2025-06-21T23:20:00+00:00,304.18,0,0,0.33,0,0,0,0.67
2025-06-21T23:25:00+00:00,656.3,0,0.13,0.5,0.13,0,0,0.25
2025-06-21T23:30:00+00:00,608.37,0,0,0.67,0,0,0.33,0
2025-06-21T23:35:00+00:00,2207.6,1,0,0,0,0,0,0
2025-06-21T23:40:00+00:00,608.37,0,0,0.67,0,0,0.33,0
