Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,983795,-,-,-,42.29,-83.74,-5,263,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.1.2.dev4+g3b38bc8.d20250228
Year,Month,Day,Hour,Minute,DHI,DNI,Solar Zenith Angle,Precipitable Water,Temperature,Relative Humidity,Wind Direction,Wind Speed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,26,22,30,0,0,142.51,0.6000000000000001,-2.1,88.08,258,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,26,23,30,0,0,151.17000000000002,0.6000000000000001,-2.2,87.49,260,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,27,0,30,0,0,156.02,0.6000000000000001,-2.3,87.14,264,5.6000000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,27,1,30,0,0,154.64000000000001,0.6000000000000001,-2.4,86.9,267,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,27,2,30,0,0,147.85,0.6000000000000001,-2.5,87.32000000000001,267,5.1000000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,27,3,30,0,0,138.3,0.6000000000000001,-2.7,88.71000000000001,268,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,27,4,30,0,0,127.61,0.6000000000000001,-2.8,89.55,272,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,27,5,30,0,0,116.54,0.6000000000000001,-2.9,90.52,274,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,27,6,30,0,0,105.52,0.5,-2.9,90.5,275,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,27,7,30,0,0,94.86,0.5,-2.5,88.05,275,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,27,8,30,45,1,84.71000000000001,0.5,-1.7,83.81,275,4.1000000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,27,9,30,110,1,75.87,0.5,-0.8,76.92,275,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,27,10,30,158,1,68.52,0.5,-0.2,70.04,268,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,27,11,30,178,0,63.32,0.5,0,66.41,258,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,27,12,30,190,0,60.870000000000005,0.5,0,65.2,249,4.6000000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,27,13,30,134,0,61.5,0.4,-0.2,65.13,242,4.800000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,27,14,30,104,0,65.13,0.4,-0.6,65.93,236,4.800000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,27,15,30,53,0,71.28,0.4,-1.2,67.37,229,4.800000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,27,16,30,55,0,79.31,0.4,-2.1,69.94,221,4.6000000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,27,17,30,5,0,88.46000000000001,0.4,-2.9,72.28,215,4.6000000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,27,18,30,0,0,99.11,0.4,-3.4,73.15,212,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,27,19,30,0,0,109.95,0.5,-3.6,73.38,213,5.300000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,27,20,30,0,0,121.02,0.6000000000000001,-3.7,74.13,211,5.800000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,27,21,30,0,0,131.97,0.7000000000000001,-3.9,75.82000000000001,208,6.1000000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,27,22,30,0,0,142.29,0.9,-3.8,76.58,207,6.6000000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,27,23,30,0,0,150.92000000000002,1,-3.6,77.43,209,6.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,28,0,30,0,0,155.75,1,-3.5,79.12,213,7.1000000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,28,1,30,0,0,154.41,0.9,-3.4,80.53,214,7.1000000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,28,2,30,0,0,147.67000000000002,0.8,-3.4,82.11,214,6.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,28,3,30,0,0,138.15,0.8,-3.3,82.96000000000001,214,6.800000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,28,4,30,0,0,127.48,0.7000000000000001,-3.3,84.11,214,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,28,5,30,0,0,116.42,0.7000000000000001,-3.3,85.11,215,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,28,6,30,0,0,105.39,0.7000000000000001,-3.5,87.35000000000001,214,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,28,7,30,0,0,94.72,0.8,-3.2,86.75,214,6.1000000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,28,8,30,27,459,84.55,0.9,-2.1,83.19,216,6.6000000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,28,9,30,140,63,75.69,0.9,-0.5,79.58,222,7.1000000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,28,10,30,124,1,68.31,1,1,78.21000000000001,231,7.300000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,28,11,30,237,29,63.09,1,1.9000000000000001,78.82000000000001,239,7.1000000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,28,12,30,104,0,60.61,1,2.4000000000000004,79.03,246,6.800000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,28,13,30,73,0,61.24,0.9,2.4000000000000004,80.41,254,6.300000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,28,14,30,45,0,64.87,0.9,2.3000000000000003,81.98,260,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,28,15,30,61,1,71.03,0.9,1.8,86.15,265,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,28,16,30,28,0,79.08,0.9,0.9,92.49,274,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,28,17,30,4,0,88.27,0.8,0.1,94.8,287,4.1000000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,28,18,30,0,0,98.9,0.8,-0.5,93.7,300,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,28,19,30,0,0,109.75,0.7000000000000001,-1,91.03,308,4.6000000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,28,20,30,0,0,120.82000000000001,0.7000000000000001,-1.6,88.82000000000001,314,5.300000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,28,21,30,0,0,131.76,0.6000000000000001,-2.3,85.43,319,5.800000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,28,22,30,0,0,142.06,0.5,-3.2,82.08,319,5.800000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,28,23,30,0,0,150.67000000000002,0.5,-4,79.14,318,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,29,0,30,0,0,155.49,0.4,-4.7,77.74,317,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,29,1,30,0,0,154.17000000000002,0.4,-5.1,77.38,320,5.6000000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,29,2,30,0,0,147.49,0.4,-5.4,77.3,324,5.800000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,29,3,30,0,0,138,0.4,-5.7,77.13,327,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,29,4,30,0,0,127.34,0.4,-6,75.47,328,6.1000000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,29,5,30,0,0,116.29,0.30000000000000004,-6.4,73.9,329,6.1000000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,29,6,30,0,0,105.26,0.30000000000000004,-6.9,73.7,329,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,29,7,30,0,0,94.57000000000001,0.30000000000000004,-7.1,71.81,327,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,29,8,30,18,0,84.39,0.30000000000000004,-6.6,67.48,326,5.800000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,29,9,30,146,45,75.5,0.30000000000000004,-5.6,60.25,326,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,29,10,30,197,293,68.1,0.30000000000000004,-4.6,55.730000000000004,324,5.6000000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,29,11,30,269,204,62.84,0.30000000000000004,-3.7,53.28,319,5.1000000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,29,12,30,56,985,60.35,0.30000000000000004,-2.9,51.660000000000004,311,4.6000000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,29,13,30,61,960,60.97,0.4,-2.3,50.7,303,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,29,14,30,57,931,64.61,0.4,-2,50.78,293,3.8000000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,29,15,30,52,862,70.78,0.4,-2.3,53.120000000000005,285,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,29,16,30,39,704,78.85000000000001,0.5,-3.5,59.74,280,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,29,17,30,14,297,88.05,0.6000000000000001,-4.5,73.8,268,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,29,18,30,0,0,98.69,0.7000000000000001,-4.7,68.52,217,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,29,19,30,0,0,109.55,0.8,-5.4,69.67,164,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,29,20,30,0,0,120.61,0.9,-5.9,75.07000000000001,155,1.9000000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,29,21,30,0,0,131.55,1,-5.5,74.41,162,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,29,22,30,0,0,141.84,1.1,-5.2,74.5,170,3.4000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,29,23,30,0,0,150.42000000000002,1.1,-5,75.62,173,3.8000000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,30,0,30,0,0,155.22,1.1,-4.9,77.5,175,4.1000000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,30,1,30,0,0,153.93,1,-5.1,81.22,174,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,30,2,30,0,0,147.29,1.1,-5.2,83.05,173,4.800000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,30,3,30,0,0,137.84,1.2000000000000002,-4.9,83.42,172,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,30,4,30,0,0,127.2,1.3,-4.6,84.39,173,5.6000000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,30,5,30,0,0,116.15,1.4000000000000001,-4.2,85.24,178,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,30,6,30,0,0,105.11,1.5,-3.8,86.34,185,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,30,7,30,0,0,94.41,1.5,-3.1,86.01,191,5.6000000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,30,8,30,46,8,84.22,1.5,-1.8,83.57000000000001,199,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,30,9,30,130,83,75.3,1.6,-0.2,81.04,208,5.1000000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,30,10,30,187,157,67.87,1.6,1.5,78.81,214,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,30,11,30,215,166,62.59,1.6,3.4000000000000004,76.02,221,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,30,12,30,209,340,60.08,1.7000000000000002,4.6000000000000005,77.44,233,4.6000000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,30,13,30,159,597,60.69,1.6,5.1000000000000005,80.39,244,4.1000000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,30,14,30,78,805,64.34,1.5,5.300000000000001,82.69,250,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,30,15,30,160,244,70.53,1.4000000000000001,4.6000000000000005,88.94,251,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,30,16,30,47,603,78.61,1.3,2.9000000000000004,98.05,248,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,30,17,30,12,0,87.86,1.3,1.8,100,243,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,30,18,30,0,0,98.48,1.3,1.7000000000000002,100,241,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,30,19,30,0,0,109.34,1.2000000000000002,1.6,100,241,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,30,20,30,0,0,120.41,1.2000000000000002,1.4000000000000001,100,238,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,30,21,30,0,0,131.34,1.3,1.5,100,232,1.9000000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,30,22,30,0,0,141.61,1.4000000000000001,1.7000000000000002,100,230,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,30,23,30,0,0,150.17000000000002,1.6,2,100,230,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,31,0,30,0,0,154.94,1.7000000000000002,2.2,100,230,2.4000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,31,1,30,0,0,153.68,1.8,2.4000000000000004,100,230,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,31,2,30,0,0,147.09,1.8,2.7,100,232,2.8000000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,31,3,30,0,0,137.68,1.9000000000000001,2.8000000000000003,100,240,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,31,4,30,0,0,127.05,1.9000000000000001,2.5,100,246,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,31,5,30,0,0,116.01,1.9000000000000001,1.9000000000000001,100,236,1.9000000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,31,6,30,0,0,104.97,2,1.6,100,218,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,31,7,30,0,0,94.25,2,1.7000000000000002,100,199,1.9000000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,31,8,30,10,0,84.05,2.1,2.2,99.84,182,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,31,9,30,29,0,75.10000000000001,2.2,3,96.11,170,3.4000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,31,10,30,7,0,67.65,2.4000000000000004,3.9000000000000004,94.64,170,3.9000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,31,11,30,70,0,62.34,2.5,5.1000000000000005,93.64,183,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,31,12,30,10,0,59.81,2.5,6.6000000000000005,93.99,198,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,31,13,30,80,0,60.410000000000004,2.4000000000000004,7.9,97.65,206,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,31,14,30,143,10,64.07000000000001,2.3000000000000003,8.5,100,210,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,31,15,30,15,0,70.27,2.3000000000000003,8.700000000000001,100,212,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,31,16,30,23,0,78.38,2.3000000000000003,8.8,100,213,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,31,17,30,6,0,87.66,2.4000000000000004,8.8,100,216,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,31,18,30,0,0,98.27,2.4000000000000004,8.4,100,228,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,31,19,30,0,0,109.14,0.7000000000000001,-2.3,82.16,197,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,31,20,30,0,0,120.21000000000001,0.7000000000000001,-2.9,85.39,200,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,31,21,30,0,0,131.13,0.7000000000000001,-3.4,87.09,205,1.2000000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,31,22,30,0,0,141.37,0.7000000000000001,-3.8,88.28,213,1.2000000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,31,23,30,0,0,149.89000000000001,0.7000000000000001,-4.2,88.84,222,1.2000000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2,1,0,30,0,0,154.64000000000001,0.7000000000000001,-4.7,90.49,229,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2,1,1,30,0,0,153.41,0.7000000000000001,-5.1,92.07000000000001,230,1.4000000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2,1,2,30,0,0,146.87,0.7000000000000001,-5.6,94.34,227,1.4000000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2,1,3,30,0,0,137.49,0.7000000000000001,-6,96.18,221,1.4000000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2,1,4,30,0,0,126.89,0.8,-6.2,96.81,215,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2,1,5,30,0,0,115.85000000000001,0.8,-6.3,97.11,210,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2,1,6,30,0,0,104.8,0.8,-6.4,97.60000000000001,204,1.7000000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2,1,7,30,0,0,94.08,0.9,-5.5,91.2,198,2.3000000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2,1,8,30,46,128,83.86,0.9,-3.5,84.09,193,3.4000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2,1,9,30,103,1,74.89,0.9,-1.7,82.47,192,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2,1,10,30,135,1,67.41,0.9,-0.5,80.58,195,4.800000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2,1,11,30,94,6,62.08,0.9,0.5,79.45,199,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2,1,12,30,351,57,59.53,0.9,1.2000000000000002,80.10000000000001,205,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2,1,13,30,319,163,60.13,0.9,1.7000000000000002,81.07000000000001,213,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2,1,14,30,175,0,63.800000000000004,0.9,1.7000000000000002,84.35000000000001,218,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2,1,15,30,95,0,70.02,0.9,1.5,89.04,225,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2,1,16,30,71,0,78.14,0.8,1,94.38,239,4.800000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2,1,17,30,11,0,87.44,0.8,0.7000000000000001,96.7,254,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2,1,18,30,0,0,98.06,0.7000000000000001,0.4,98.60000000000001,263,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2,1,19,30,0,0,108.93,0.6000000000000001,0,98.99000000000001,267,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2,1,20,30,0,0,120,0.6000000000000001,-0.5,99.57000000000001,268,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2,1,21,30,0,0,130.92000000000002,0.6000000000000001,-1,99.2,269,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2,1,22,30,0,0,141.14000000000001,0.7000000000000001,-1.4,97.17,265,3.9000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2,1,23,30,0,0,149.63,0.8,-1.4,94.03,258,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2,2,0,30,0,0,154.36,0.9,-1.1,92.91,252,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2,2,1,30,0,0,153.15,1,-0.9,93.22,244,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2,2,2,30,0,0,146.66,1.1,-0.9,94.18,230,4.1000000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2,2,3,30,0,0,137.31,1.2000000000000002,-1,94.43,211,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2,2,4,30,0,0,126.73,1.3,-1,94.3,193,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2,2,5,30,0,0,115.69,1.4000000000000001,-1,94.92,178,5.6000000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2,2,6,30,0,0,104.64,1.4000000000000001,-1,95.86,174,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2,2,7,30,0,0,93.91,1.3,-0.7,94.59,182,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2,2,8,30,35,435,83.67,1.2000000000000002,0.4,89.57000000000001,206,6.300000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2,2,9,30,58,713,74.68,1.2000000000000002,2.3000000000000003,83.78,240,7.1000000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2,2,10,30,68,839,67.17,1.1,4.2,79.89,261,7.6000000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2,2,11,30,75,896,61.81,1.1,5.9,76.71000000000001,271,7.800000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2,2,12,30,83,906,59.25,1.1,7,75.4,278,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2,2,13,30,86,891,59.85,1.1,7.4,76.13,284,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2,2,14,30,95,816,63.52,1.1,7,79.38,289,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2,2,15,30,67,800,69.75,1.1,6,84.3,291,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2,2,16,30,94,299,77.9,1,4.9,88.98,289,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2,2,17,30,21,205,87.23,1,3.8000000000000003,92.66,286,5.800000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2,2,18,30,0,0,97.84,1,3,95.61,282,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2,2,19,30,0,0,108.72,1.1,2.5,97.77,281,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2,2,20,30,0,0,119.79,1.1,2.2,99.59,282,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2,2,21,30,0,0,130.7,1.1,1.9000000000000001,100,287,5.300000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2,2,22,30,0,0,140.91,1.1,1.5,100,292,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2,2,23,30,0,0,149.36,1.1,1.1,100,293,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2,3,0,30,0,0,154.06,1.1,0.7000000000000001,100,292,3.9000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2,3,1,30,0,0,152.88,1.1,0.4,100,288,3.4000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2,3,2,30,0,0,146.44,1.1,0.1,100,283,2.9000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2,3,3,30,0,0,137.13,1,-0.2,100,279,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2,3,4,30,0,0,126.56,1,-0.5,99.71000000000001,281,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2,3,5,30,0,0,115.53,1,-0.7,99.02,293,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
